MIN_NUM_WORKERS,aggregation_algorithm,batch_size,best_acc,best_f1,best_loss,best_prec,best_recall,best_round,convnet_hidden1,convnet_hidden2,dataframe_path,dataset_name,dataset_path,device,early_stop_patience,encryption_mode,fedprox_mu,global_epoch,gpu_blacklist,he_backend,heartbeat_interval_hours,heavy_client_threshold,hf_repo_id,image_size,learning_rate,local_epoch,log_dir,model_name,models_percentage,notification_interval,num_classes,num_clients,num_custom_layers,num_images,num_parallel_executions,pc_name,plot_dir,round_timeout,server_join_timeout,server_ready_timeout,server_startup_timeout,splitting_dir,telegram_bot_token,telegram_chat_id,total_duration,weighted_aggregation,worker_id
8,FedProx,16,0.6544117647058824,0.6280225528946757,0.5825843004619374,0.6457740788623142,0.6544117647058824,4,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-193455_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,8,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,101.31085658073425,True,0
4,FedAvg,16,0.7867647058823529,0.7863423715474376,0.4548973782974131,0.7961110741683497,0.7867647058823529,9,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-193543_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,4,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,134.04873299598694,True,1
4,FedProx,16,0.7279411764705882,0.723906661473981,0.5888814654420403,0.7295791191970861,0.7279411764705882,6,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-170919_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,4,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,79.99138236045837,True,0
2,FedAvg,16,0.875,0.8737285534240975,0.6494760901482283,0.8784549373457192,0.875,13,32,16,C:\Users\giand\Desktop\prog\FCGS\csv\csv_Siando\runs\20260530-210456_dataset_slices_sorted_T1_worker_1.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\log\log_Siando\dataset_slices_sorted_T1_run_1_ConvNet,ConvNet,1,100,2,2,-1,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\run_dataset\split_Siando\dataset_slices_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,167.27024674415588,True,1
2,FedProx,16,0.875,0.8731278065469547,0.49896876250140315,0.8795362309828795,0.875,17,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-194133_dataset_slices_sorted_T1_worker_0.csv,dataset_slices_sorted_T1,dataset/dataset_slices_sorted_T1,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,ConvNet,1,100,2,2,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,227.09197974205017,True,0
2,FedAvg,16,0.625,0.6184625773664871,0.7773879100294674,0.6186212984439629,0.625,4,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-194051_dataset_slices_sorted_T1_augmented_worker_1.csv,dataset_slices_sorted_T1_augmented,dataset/dataset_slices_sorted_T1_augmented,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T1_augmented_run_1_ConvNet,ConvNet,1,100,2,2,-1,5432,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T1_augmented_run_1_ConvNet,1800,300,180,840,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T1_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,106.3335235118866,True,1
8,FedAvg,16,0.6102941176470589,0.5689012754168781,0.8421467060551924,0.5518262987012987,0.6102941176470589,3,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-194329_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_multy_sorted_T1_run_0_ConvNet,ConvNet,1,100,3,8,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_multy_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_multy_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,98.67730689048767,True,0
8,FedProx,16,0.6102941176470589,0.5569455774740807,0.8361163305885652,0.5573338426279603,0.6102941176470589,4,32,16,C:\Users\giand\Desktop\prog\FCGS\csv\csv_Siando\runs\20260530-210856_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\log\log_Siando\dataset_multy_sorted_T1_run_0_ConvNet,ConvNet,1,100,3,8,-1,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\run_dataset\split_Siando\dataset_multy_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,78.43873643875122,True,0
4,FedAvg,16,0.7573529411764706,0.7340943451892281,0.6036722423399196,0.7335258330256073,0.7573529411764706,9,32,16,C:\Users\giand\Desktop\prog\FCGS\csv\csv_Siando\runs\20260530-210958_dataset_multy_sorted_T1_worker_1.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\log\log_Siando\dataset_multy_sorted_T1_run_1_ConvNet,ConvNet,1,100,3,4,-1,1358,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\run_dataset\split_Siando\dataset_multy_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,104.48964643478394,True,1
4,FedProx,16,0.7352941176470589,0.7144753460422832,0.6341769853058983,0.7145410779982766,0.7352941176470589,9,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-194738_dataset_multy_sorted_T1_worker_1.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_multy_sorted_T1_run_1_ConvNet,ConvNet,1,100,3,4,-1,1358,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_multy_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_multy_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,140.2762792110443,True,1
2,FedAvg,16,0.8308823529411765,0.8329042773540166,0.7838590864189695,0.8426524455936221,0.8308823529411765,19,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-171709_dataset_multy_sorted_T1_worker_1.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_1_ConvNet,ConvNet,1,100,3,2,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_1_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,129.56451177597046,True,1
2,FedProx,16,0.8308823529411765,0.8226003790578514,0.7246824404334321,0.8447907634130232,0.8308823529411765,19,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-171803_dataset_multy_sorted_T1_worker_0.csv,dataset_multy_sorted_T1,dataset/dataset_multy_sorted_T1,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_0_ConvNet,ConvNet,1,100,3,2,-1,1358,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T1_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,134.85948586463928,True,0
2,FedAvg,16,0.625,0.6066858920267792,0.8194858528235379,0.6307895363081577,0.625,4,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-171831_dataset_multy_sorted_T1_augmented_worker_1.csv,dataset_multy_sorted_T1_augmented,dataset/dataset_multy_sorted_T1_augmented,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T1_augmented_run_1_ConvNet,ConvNet,1,100,3,2,-1,5432,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T1_augmented_run_1_ConvNet,1800,300,180,840,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T1_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,64.83968186378479,True,1
2,FedProx,16,0.5808823529411765,0.4897320710218407,0.8952493509825539,0.5309417293088033,0.5808823529411765,4,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260604-152019_dataset_multy_sorted_T1_augmented_worker_0.csv,dataset_multy_sorted_T1_augmented,dataset/dataset_multy_sorted_T1_augmented,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T1_augmented_run_0_ConvNet,ConvNet,1,100,3,2,-1,5432,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T1_augmented_run_0_ConvNet,1800,300,180,840,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T1_augmented_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,133.88289165496826,True,0
8,FedAvg,16,0.6180555555555556,0.5235704110704111,0.8057760033342574,0.509372730573711,0.6180555555555556,4,32,16,C:\Users\giand\Desktop\prog\FCGS\csv\csv_Siando\runs\20260530-211600_dataset_multy_sorted_T2_worker_1.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\log\log_Siando\dataset_multy_sorted_T2_run_1_ConvNet,ConvNet,1,100,3,8,-1,1380,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\run_dataset\split_Siando\dataset_multy_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,72.60147166252136,True,1
8,FedProx,16,0.5625,0.41056731334509117,0.8827354841762118,0.3525780682643428,0.5625,3,32,16,C:\Users\giand\Desktop\prog\FCGS\csv\csv_Siando\runs\20260530-211656_dataset_multy_sorted_T2_worker_0.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\log\log_Siando\dataset_multy_sorted_T2_run_0_ConvNet,ConvNet,1,100,3,8,-1,1380,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\run_dataset\split_Siando\dataset_multy_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,71.7098343372345,True,0
4,FedAvg,16,0.6357142857142857,0.5826569047653675,0.8002618304320744,0.5626734693877551,0.6357142857142857,9,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260604-152349_dataset_multy_sorted_T2_worker_1.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T2_run_1_ConvNet,ConvNet,1,100,3,4,-1,1380,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,114.82912063598633,True,1
4,FedProx,16,0.65,0.5939332783677689,0.7776660365717751,0.5815306122448979,0.65,8,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-172200_dataset_multy_sorted_T2_worker_0.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_0_ConvNet,ConvNet,1,100,3,4,-1,1380,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,71.03111481666565,True,0
2,FedAvg,16,0.8260869565217391,0.8233446825045465,0.5999111593633458,0.8278295376121463,0.8260869565217391,14,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-200002_dataset_multy_sorted_T2_worker_0.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_multy_sorted_T2_run_0_ConvNet,ConvNet,1,100,3,2,-1,1380,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_multy_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_multy_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,199.57092213630676,True,0
2,FedProx,16,0.7898550724637681,0.7846077534376673,0.6010598825371783,0.7892727466421444,0.7898550724637681,18,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-172403_dataset_multy_sorted_T2_worker_0.csv,dataset_multy_sorted_T2,dataset/dataset_multy_sorted_T2,cuda,5,no_encryption,0.05,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_0_ConvNet,ConvNet,1,100,3,2,-1,1380,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_multy_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,111.17412948608398,True,0
2,FedAvg,16,0.5996376811594203,0.54546244041903,0.8802120236382969,0.5585728673774715,0.5996376811594203,4,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260604-152904_dataset_multy_sorted_T2_augmented_worker_1.csv,dataset_multy_sorted_T2_augmented,dataset/dataset_multy_sorted_T2_augmented,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T2_augmented_run_1_ConvNet,ConvNet,1,100,3,2,-1,5520,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T2_augmented_run_1_ConvNet,1800,300,180,870,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T2_augmented_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,92.41010332107544,True,1
2,FedProx,16,0.5742753623188406,0.519810799726301,0.9011567537335382,0.49232220207683763,0.5742753623188406,2,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260604-152934_dataset_multy_sorted_T2_augmented_worker_0.csv,dataset_multy_sorted_T2_augmented,dataset/dataset_multy_sorted_T2_augmented,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_multy_sorted_T2_augmented_run_0_ConvNet,ConvNet,1,100,3,2,-1,5520,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_multy_sorted_T2_augmented_run_0_ConvNet,1800,300,180,870,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_multy_sorted_T2_augmented_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,97.5206515789032,True,0
8,FedAvg,16,0.7222222222222222,0.7097116510703467,0.5870542873938879,0.7168625356125357,0.7222222222222222,4,32,16,C:\Users\giand\Desktop\prog\FCGS\csv\csv_Siando\runs\20260530-212334_dataset_slices_sorted_T2_worker_1.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.0,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\log\log_Siando\dataset_slices_sorted_T2_run_1_ConvNet,ConvNet,1,100,2,8,-1,1381,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\run_dataset\split_Siando\dataset_slices_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,75.52122020721436,True,1
8,FedProx,16,0.6319444444444444,0.5428671521822862,0.5820187636547618,0.6049694762164124,0.6319444444444444,4,32,16,C:\Users\dastl\Desktop\Giando\FCGS\results/csv\csv_MSIDomino12\runs\20260604-200600_dataset_slices_sorted_T2_worker_0.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.05,5,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\dastl\Desktop\Giando\FCGS\results/log\log_MSIDomino12\dataset_slices_sorted_T2_run_0_ConvNet,ConvNet,1,100,2,8,-1,1381,2,,C:\Users\dastl\Desktop\Giando\FCGS\static/plots\plots_MSIDomino12\dataset_slices_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\dastl\Desktop\Giando\FCGS\results/run_dataset\split_MSIDomino12\dataset_slices_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,95.92016005516052,True,0
4,FedAvg,16,0.6857142857142857,0.682978904177097,0.5767489607845034,0.6839575279792671,0.6857142857142857,7,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260604-153306_dataset_slices_sorted_T2_worker_1.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.0,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T2_run_1_ConvNet,ConvNet,1,100,2,4,-1,1381,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,125.61466383934021,True,1
4,FedProx,16,0.6785714285714286,0.664596418074679,0.6200123195137296,0.6791338661338661,0.6785714285714286,9,32,16,C:\Users\daisl\Desktop\Giando\FCGS\results/csv\csv_DAIS-RTX-5000-5\runs\20260604-172753_dataset_slices_sorted_T2_worker_0.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.05,10,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\daisl\Desktop\Giando\FCGS\results/log\log_DAIS-RTX-5000-5\dataset_slices_sorted_T2_run_0_ConvNet,ConvNet,1,100,2,4,-1,1381,2,,C:\Users\daisl\Desktop\Giando\FCGS\static/plots\plots_DAIS-RTX-5000-5\dataset_slices_sorted_T2_run_0_ConvNet,1800,300,180,600,C:\Users\daisl\Desktop\Giando\FCGS\results/run_dataset\split_DAIS-RTX-5000-5\dataset_slices_sorted_T2_run_0_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,71.07725715637207,True,0
2,FedAvg,16,0.8273381294964028,0.8248859773521142,0.5256182478486205,0.8285738213504797,0.8273381294964028,12,32,16,C:\Users\giand\Desktop\prog\FCGS\results/csv\csv_Siando\runs\20260604-153725_dataset_slices_sorted_T2_worker_1.csv,dataset_slices_sorted_T2,dataset/dataset_slices_sorted_T2,cuda,5,no_encryption,0.0,20,[],N/A,4,8,Siando/fcgs-datasets,128,0.001,2,C:\Users\giand\Desktop\prog\FCGS\results/log\log_Siando\dataset_slices_sorted_T2_run_1_ConvNet,ConvNet,1,100,2,2,-1,1381,2,,C:\Users\giand\Desktop\prog\FCGS\static/plots\plots_Siando\dataset_slices_sorted_T2_run_1_ConvNet,1800,300,180,600,C:\Users\giand\Desktop\prog\FCGS\results/run_dataset\split_Siando\dataset_slices_sorted_T2_run_1_ConvNet,8779083388:AAE9m7dlXSm2ql1kYsqcwcNy34pNYUSYFuo,139781098,237.95398092269897,True,1
